holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,weekday,hour,good_weather
0,300.39,0,0,20,3208,4,20,1
0,299.04,0,0,20,3215,4,21,1
0,298.29,0,0,40,2823,4,22,1
0,297.46,0,0,40,2171,4,23,1
0,296.46,0,0,20,1524,5,0,1
0,295.87,0,0,40,842,5,1,1
0,295.58,0,0,20,629,5,2,1
0,295.24,0,0,20,452,5,3,1
0,294.78,0,0,75,467,5,4,1
0,294.39,0,0,75,901,5,5,1
0,294.38,0,0,75,1645,5,6,1
0,295.14,0,0,75,2555,5,7,1
0,296.03,0,0,40,3475,5,8,1
0,299.04,0,0,40,4155,5,9,1
0,300.02,0,0,40,4388,5,10,1
0,300.94,0,0,75,4832,5,11,1
0,301.97,0,0,75,4959,5,12,1
0,301.51,1,0,75,5219,5,13,0
0,299.21,1,0,90,4866,5,14,0
0,296.1,1,0,75,4900,5,15,0
0,294.89,1,0,90,4593,5,16,0
0,294.36,1,0,90,4423,5,17,0
0,294.54,1,0,40,3881,5,18,0
0,294.72,1,0,90,3881,5,18,0
0,294.83,1,0,75,3393,5,19,0
0,294.13,1,0,90,3047,5,20,0
0,293.49,1,0,90,2965,5,21,0
0,293.17,1,0,90,2609,5,22,0
0,293.04,1,0,90,1917,5,23,0
0,293.0,1,0,90,1180,6,0,0
0,292.74,1,0,90,739,6,1,0
0,292.59,1,0,90,543,6,2,0
0,292.38,1,0,75,373,6,3,0
0,292.31,1,0,75,362,6,4,0
0,292.38,1,0,68,709,6,5,0
0,292.38,1,0,68,709,6,5,0
0,292.38,1,0,68,709,6,5,0
0,292.32,1,0,90,709,6,5,0
0,292.32,1,0,90,709,6,5,0
0,292.32,1,0,90,843,6,6,0
0,292.32,1,0,90,843,6,6,0
0,292.32,1,0,90,843,6,6,0
0,292.32,1,0,90,843,6,6,0
0,292.09,1,0,44,1256,6,7,0
0,292.09,1,0,44,1256,6,7,0
0,292.09,1,0,44,1256,6,7,0
0,291.82,1,0,44,1900,6,8,0
0,292.2,1,0,44,2855,6,9,0
0,292.73,1,0,44,3668,6,10,0
0,293.57,1,0,44,4041,6,11,0
0,293.39,1,0,56,4642,6,12,0
0,293.44,1,0,56,4734,6,13,0
0,294.27,1,0,56,4736,6,14,0
0,294.58,1,0,20,4628,6,15,0
0,295.28,1,0,20,4549,6,16,0
0,295.21,0,0,20,4330,6,17,1
0,295.1,1,0,24,4105,6,18,0
0,294.42,1,0,24,3315,6,19,0
0,293.74,1,0,24,2766,6,20,0
0,292.96,1,0,36,2413,6,21,0
0,292.96,1,0,36,2413,6,21,0
0,291.94,1,0,75,1700,6,22,0
0,291.94,1,0,75,1700,6,22,0
0,291.7,1,0,36,1122,6,23,0
0,291.55,1,0,48,616,0,0,0
0,291.55,1,0,48,616,0,0,0
0,291.47,1,0,48,368,0,1,0
0,291.47,1,0,48,368,0,1,0
0,291.47,1,0,48,368,0,1,0
0,291.35,1,0,48,292,0,2,0
0,291.35,1,0,48,292,0,2,0
0,291.35,1,0,48,292,0,2,0
0,291.36,0,0,24,401,0,3,0
0,291.36,0,0,24,401,0,3,0
0,291.36,0,0,24,401,0,3,0
0,291.11,1,0,24,847,0,4,0
0,291.11,1,0,24,847,0,4,0
0,290.98,1,0,80,2900,0,5,0
0,290.98,1,0,80,2900,0,5,0
0,291.12,1,0,92,5409,0,6,0
0,291.12,1,0,92,5409,0,6,0
0,290.94,1,0,44,5891,0,7,0
0,290.94,1,0,44,5891,0,7,0
0,291.37,1,0,1,6252,0,8,0
0,291.37,1,0,1,6252,0,8,0
0,292.56,1,0,0,5006,0,9,0
0,293.77,1,0,0,4610,0,10,0
0,296.15,0,0,0,4819,0,11,1
0,297.17,1,0,0,4945,0,12,0
0,298.17,0,0,0,4779,0,13,1
0,298.59,0,0,12,5320,0,14,1
0,299.24,1,0,0,5662,0,15,0
0,298.21,1,0,0,6443,0,16,0
0,296.97,1,0,0,6282,0,17,0
0,296.23,1,0,0,4448,0,18,0
0,294.98,0,0,0,3320,0,19,1
0,293.51,0,0,0,2802,0,20,1
0,292.27,1,0,36,2655,0,21,0
0,290.9,1,0,1,1761,0,22,0
0,289.78,0,0,40,1009,0,23,1
0,289.3,0,0,40,596,1,0,1
0,288.75,0,0,0,332,1,1,1
0,288.54,0,0,0,304,1,2,1
0,287.84,0,0,1,381,1,3,1
0,287.39,0,0,0,840,1,4,1
0,286.73,0,0,1,2987,1,5,1
0,286.38,0,0,0,6071,1,6,1
0,287.31,0,0,1,6659,1,7,1
0,289.11,0,0,1,6294,1,8,1
0,293.94,1,0,0,4787,1,11,0
0,295.04,0,0,1,5053,1,12,1
0,296.92,0,0,1,5318,1,14,1
0,296.92,0,0,1,5967,1,15,1
0,296.42,0,0,1,6729,1,16,1
0,296.01,0,0,1,6387,1,17,1
0,295.45,1,0,1,4678,1,18,0
0,295.53,0,0,1,3361,1,19,1
0,294.89,0,0,1,3014,1,20,0
0,293.84,0,0,92,2728,1,21,0
0,291.39,0,0,1,2157,1,22,1
0,290.24,0,0,1,1241,1,23,1
0,289.58,0,0,1,631,2,0,1
0,288.9,0,0,92,418,2,1,0
0,288.66,0,0,92,359,2,2,1
0,288.54,0,0,92,377,2,3,0
0,288.21,0,0,92,849,2,4,0
0,287.98,0,0,1,2995,2,5,1
0,287.82,1,0,100,5904,2,6,0
0,288.85,0,0,1,6489,2,7,1
0,298.08,0,0,1,4973,2,12,1
0,298.34,0,0,68,5079,2,13,1
0,298.87,0,0,75,5341,2,14,1
0,299.22,0,0,40,6128,2,15,1
0,299.9,0,0,40,6604,2,16,1
0,299.34,0,0,1,6888,2,17,1
0,299.01,0,0,40,5135,2,18,0
0,298.6,0,0,1,3558,2,19,1
0,297.64,0,0,40,3103,2,20,1
0,295.57,0,0,1,2839,2,21,1
0,293.82,0,0,90,2196,2,22,1
0,292.71,0,0,40,1354,2,23,1
0,291.88,0,0,90,688,3,0,1
0,291.28,0,0,90,408,3,1,1
0,291.11,0,0,1,343,3,2,1
0,290.91,0,0,0,396,3,3,1
0,291.09,0,0,40,856,3,4,1
0,290.45,0,0,1,3054,3,5,1
0,290.05,0,0,1,5993,3,6,1
0,290.69,0,0,1,6341,3,7,1
0,291.78,0,0,0,6045,3,8,1
0,293.26,0,0,20,5280,3,9,1
0,294.88,0,0,20,4846,3,10,1
0,296.19,0,0,20,4832,3,11,1
0,297.28,0,0,88,5163,3,12,0
0,298.06,0,0,90,5358,3,13,0
0,297.43,0,0,88,5577,3,14,0
0,295.6,0,0,90,5919,3,15,0
0,292.38,1,0,40,6436,3,16,0
0,292.75,1,0,75,6411,3,17,0
0,293.67,0,0,90,5281,3,18,1
0,294.21,0,0,75,3544,3,19,1
0,293.89,0,0,68,3148,3,20,1
0,293.46,1,0,92,2864,3,21,0
0,292.19,0,0,40,2245,3,22,0
0,292.19,0,0,40,2245,3,22,0
0,290.93,1,0,75,1313,3,23,0
0,290.21,0,0,90,747,4,0,1
0,289.57,0,0,1,479,4,1,1
0,289.08,0,0,1,313,4,2,0
0,288.62,1,0,1,417,4,3,0
0,288.62,1,0,1,417,4,3,0
0,288.22,1,0,1,811,4,4,0
0,288.22,1,0,1,811,4,4,0
0,288.01,0,0,1,2792,4,5,0
0,288.01,0,0,1,2792,4,5,0
0,287.6,1,0,1,5653,4,6,0
0,287.6,1,0,1,5653,4,6,0
0,287.6,1,0,1,5653,4,6,0
0,289.0,0,0,1,6517,4,7,0
0,291.44,1,0,1,5968,4,8,0
0,291.44,1,0,1,5968,4,8,0
0,294.24,1,0,1,5101,4,9,0
0,295.94,0,0,1,4864,4,10,1
0,298.15,1,0,1,5106,4,11,0
0,299.61,0,0,40,5445,4,12,1
0,300.8,0,0,1,5344,4,13,1
0,301.17,0,0,40,5629,4,14,1
0,301.55,0,0,75,6040,4,15,1
0,301.3,0,0,40,6382,4,16,1
0,301.23,0,0,0,5884,4,17,1
0,300.22,0,0,75,4986,4,18,0
0,298.13,0,0,0,4048,4,19,1
0,295.72,1,0,90,3515,4,20,0
0,295.72,1,0,90,3515,4,20,0
0,294.13,1,0,90,3636,4,21,0
0,292.92,1,0,40,3397,4,22,0
0,292.3,0,0,1,2452,4,23,1
0,291.49,0,0,1,1447,5,0,1
0,291.43,0,0,75,890,5,1,1
0,290.94,0,0,75,760,5,2,1
0,290.51,0,0,75,513,5,3,1
0,289.62,1,0,90,475,5,4,0
0,289.62,1,0,90,475,5,4,0
0,288.37,1,0,90,961,5,5,0
0,288.37,1,0,90,961,5,5,0
0,287.01,1,0,92,1673,5,6,0
0,287.01,1,0,92,1673,5,6,0
0,287.01,1,0,92,1673,5,6,0
0,286.34,1,0,75,2274,5,7,0
0,286.34,1,0,75,2274,5,7,0
0,285.68,1,0,90,3124,5,8,0
0,285.68,1,0,90,3124,5,8,0
0,285.68,1,0,90,3124,5,8,0
0,285.65,1,0,90,3925,5,9,0
0,285.65,1,0,90,3925,5,9,0
0,285.65,1,0,90,3925,5,9,0
0,285.67,1,0,92,4260,5,10,0
0,285.67,1,0,92,4260,5,10,0
0,285.93,1,0,90,4991,5,11,0
0,285.93,1,0,90,4991,5,11,0
0,285.93,1,0,90,4991,5,11,0
0,286.23,1,0,90,5292,5,12,0
0,286.23,1,0,90,5292,5,12,0
0,286.23,1,0,90,5292,5,12,0
0,286.37,1,0,90,5020,5,13,0
0,286.37,1,0,90,5020,5,13,0
0,286.57,1,0,90,5080,5,14,0
0,287.22,1,0,90,5631,5,15,0
0,287.55,1,0,90,4993,5,16,0
0,287.53,1,0,44,4771,5,17,0
0,288.25,1,0,40,4424,5,18,0
0,288.77,1,0,40,3550,5,19,0
0,288.79,1,0,68,3181,5,20,0
0,287.18,1,0,1,3208,5,21,0
0,286.13,0,0,36,3269,5,22,1
0,285.1,1,0,1,2534,5,23,0
0,285.1,1,0,1,2534,5,23,0
0,284.51,1,0,0,1748,6,0,0
0,284.51,1,0,0,1748,6,0,0
0,283.76,0,0,40,891,6,1,0
0,282.98,1,0,90,833,6,2,0
0,282.98,1,0,90,833,6,2,0
0,282.63,1,0,1,414,6,3,0
0,282.63,1,0,1,414,6,3,0
0,282.41,0,0,75,374,6,4,0
0,282.07,0,0,90,639,6,5,0
0,282.07,0,0,90,639,6,5,0
0,282.11,1,0,90,1077,6,6,0
0,282.11,1,0,90,1077,6,6,0
0,283.69,1,0,1,1434,6,7,0
0,283.69,1,0,1,1434,6,7,0
0,285.77,1,0,1,2271,6,8,0
0,285.77,1,0,1,2271,6,8,0
0,288.46,0,0,1,3327,6,9,1
0,291.46,0,0,0,4094,6,10,1
0,292.99,1,0,0,4671,6,11,0
0,293.66,0,0,0,5294,6,12,1
0,294.5,0,0,1,5077,6,13,1
0,295.15,0,0,1,4976,6,14,1
0,295.25,0,0,1,4998,6,15,1
0,295.06,0,0,0,4883,6,16,1
0,294.6,1,0,0,4678,6,17,0
0,293.82,1,0,1,4456,6,18,0
0,293.56,0,0,1,3637,6,19,1
0,292.81,1,0,1,3139,6,20,0
0,291.08,1,0,1,2860,6,21,0
0,289.08,0,0,1,2257,6,22,1
0,288.22,0,0,80,1296,6,23,1
0,288.18,0,0,80,716,0,0,1
0,287.79,0,0,1,422,0,1,1
0,287.92,0,0,92,315,0,2,1
0,287.42,0,0,92,419,0,3,1
0,287.56,0,0,75,999,0,4,0
0,287.52,0,0,92,2857,0,5,0
0,287.49,0,0,92,5638,0,6,0
0,287.92,1,0,92,5713,0,8,0
0,287.92,1,0,92,5713,0,8,0
0,288.61,1,0,92,4913,0,9,0
0,288.61,1,0,92,4913,0,9,0
0,290.12,1,0,92,4405,0,10,0
0,291.47,0,0,92,4896,0,12,1
0,291.81,1,0,92,4864,0,13,0
0,291.92,0,0,92,5157,0,14,1
0,293.63,0,0,90,5740,0,15,1
0,294.65,0,0,40,6735,0,16,1
0,294.65,0,0,40,6236,0,17,1
0,294.77,0,0,40,4560,0,18,1
0,294.6,0,0,1,3160,0,19,1
0,294.24,0,0,1,2858,0,20,1
0,291.85,0,0,1,2650,0,21,1
0,289.7,0,0,1,1830,0,22,1
0,288.84,0,0,0,1158,0,23,1
0,287.37,0,0,1,651,1,0,1
0,286.51,0,0,1,378,1,1,1
0,285.93,0,0,1,261,1,2,0
0,285.63,0,0,1,352,1,3,1
0,285.6,0,0,24,803,1,4,1
0,297.79,0,0,1,5342,1,14,1
0,297.9,0,0,40,5703,1,15,1
0,298.4,0,0,1,6567,1,16,1
0,298.05,0,0,1,4626,1,18,1
0,297.77,0,0,1,3532,1,19,1
0,296.26,0,0,8,2998,1,20,1
0,294.99,0,0,8,2705,1,21,1
0,293.47,0,0,12,2388,1,22,1
0,291.08,0,0,24,727,2,0,1
0,289.09,0,0,20,284,2,2,1
0,290.0,0,0,8,6911,2,7,0
0,297.55,0,0,32,5245,2,12,1
0,299.84,0,0,0,5882,2,15,1
0,300.18,0,0,0,4846,2,18,1
0,299.12,0,0,0,3556,2,19,1
0,298.0,0,0,12,3202,2,20,1
0,296.58,0,0,12,2105,2,22,0
0,291.54,1,0,76,423,3,1,0
0,291.54,1,0,76,423,3,1,0
0,287.31,0,0,0,5781,3,6,1
0,289.03,0,0,8,5859,3,15,1
0,290.17,0,0,0,3479,3,19,1
0,288.28,0,0,0,2978,3,21,1
0,283.63,0,0,0,414,4,3,1
0,282.93,0,0,0,5554,4,6,1
0,291.58,0,0,0,5031,4,10,1
0,296.57,0,0,8,4615,4,18,1
0,296.25,0,0,8,3651,4,19,1
0,293.11,0,0,24,3017,4,21,1
0,290.53,0,0,92,712,5,2,0
0,289.84,0,0,92,464,5,4,1
0,289.07,1,0,68,4518,5,12,0
0,289.54,1,0,92,4360,5,14,0
0,291.19,0,0,92,3903,5,18,0
0,288.71,1,0,92,2549,5,21,0
0,288.71,1,0,92,2549,5,21,0
0,287.47,1,0,92,671,6,1,0
0,287.47,1,0,92,671,6,1,0
0,287.47,1,0,92,671,6,1,0
0,287.47,1,0,92,671,6,1,0
0,288.23,1,0,92,459,6,5,0
0,288.15,1,0,92,1053,6,7,0
0,288.15,1,0,92,1053,6,7,0
0,288.15,1,0,92,1053,6,7,0
0,287.73,1,0,90,1598,6,8,0
0,287.73,1,0,90,1598,6,8,0
0,288.59,1,0,44,3225,6,10,0
0,288.59,1,0,44,3225,6,10,0
0,296.82,1,0,0,4109,6,17,0
0,296.9,0,0,0,4067,6,18,1
0,295.45,0,0,0,3243,6,20,1
0,290.88,0,0,0,444,0,1,1
0,295.67,0,0,0,4987,0,9,1
0,293.85,0,0,44,5072,1,9,1
0,296.27,1,0,32,1180,1,23,0
0,293.65,1,0,0,5524,2,6,0
0,293.56,1,0,0,6327,2,8,0
0,299.26,0,0,92,4715,2,18,0
0,298.61,0,0,92,3560,2,19,0
0,297.03,0,0,88,2995,2,21,1
0,296.64,0,0,80,2037,2,22,0
0,295.4,0,0,48,443,3,1,0
0,291.65,1,0,88,5675,3,7,0
0,291.65,1,0,88,5675,3,7,0
0,291.65,1,0,88,5675,3,7,0
0,291.54,1,0,88,5956,3,8,0
0,294.16,1,0,92,3378,3,19,0
0,294.16,1,0,92,3378,3,19,0
0,292.6,0,0,44,2755,4,5,0
0,292.83,0,0,0,6603,4,7,0
0,301.8,0,0,0,6342,4,16,1
0,301.73,0,0,0,5662,4,17,1
0,301.06,0,0,0,3737,4,19,1
0,297.14,0,0,0,2898,4,22,1
0,291.86,0,0,12,2412,5,7,1
0,293.86,0,0,0,4052,5,9,1
0,301.53,0,0,0,4212,5,17,1
0,290.91,0,0,8,658,6,5,1
0,295.79,0,0,92,2753,6,20,0
0,294.67,0,0,92,2481,6,21,0
0,290.95,0,0,0,5477,0,6,0
0,290.95,0,0,0,5477,0,6,0
0,292.08,0,0,0,6405,0,7,0
0,292.08,0,0,0,6405,0,7,0
0,297.57,0,0,8,4447,0,10,1
0,299.52,0,0,0,4724,0,12,1
0,296.59,0,0,0,5394,1,9,1
0,297.13,1,0,80,3407,1,19,0
0,295.75,1,0,24,3174,1,20,0
0,293.51,1,0,24,1922,1,22,0
0,286.49,0,0,0,6309,2,8,0
0,293.34,0,0,64,6605,2,17,1
0,290.37,0,0,0,2912,2,21,1
0,289.55,0,0,1,2071,2,22,1
0,287.84,0,0,0,457,3,1,1
0,287.08,0,0,0,379,3,3,1
0,290.62,0,0,90,5838,3,8,0
0,300.0,0,0,0,6674,3,16,1
0,298.9,0,0,0,5592,3,18,1
0,298.26,0,0,0,3779,3,19,1
0,296.23,0,0,12,3068,3,21,1
0,295.28,0,0,40,2271,3,22,1
0,295.7,0,0,40,5703,4,8,1
0,299.45,0,0,75,4683,4,18,1
0,298.77,0,0,40,3375,4,20,0
0,296.14,0,0,8,1474,5,6,1
0,297.76,0,0,75,3167,5,8,1
0,295.4,1,0,90,3628,5,17,0
0,295.4,1,0,90,3628,5,17,0
0,295.4,1,0,90,3628,5,17,0
0,295.4,1,0,90,3628,5,17,0
0,294.33,1,0,1,2994,5,21,0
0,294.37,0,0,76,1471,6,0,0
0,291.57,0,0,75,356,6,4,1
0,301.2,0,0,0,4853,6,15,1
0,300.63,0,0,0,3183,6,20,1
0,298.9,0,0,0,2753,6,21,1
0,297.98,0,0,0,3205,0,19,0
0,297.36,0,0,0,2764,0,20,1
0,293.81,0,0,56,5214,1,9,1
0,293.91,0,0,92,4760,1,10,1
0,294.91,0,0,76,4818,1,11,1
0,293.93,0,0,92,5857,1,14,0
0,290.87,0,0,92,6701,1,16,0
0,290.51,0,0,48,6545,1,17,0
0,290.07,0,0,48,3389,1,19,0
0,289.42,0,0,90,3102,1,20,1
0,288.61,0,0,56,2570,1,21,1
0,287.82,0,0,90,1975,1,22,0
0,287.82,0,0,90,1975,1,22,0
0,287.45,0,0,88,1194,1,23,1
0,286.92,0,0,88,702,2,0,0
0,286.92,0,0,88,702,2,0,0
0,286.83,0,0,88,435,2,1,0
0,286.71,0,0,92,312,2,2,0
0,286.71,0,0,92,312,2,2,0
0,286.52,0,0,92,403,2,3,0
0,286.52,0,0,92,403,2,3,0
0,286.33,0,0,92,939,2,4,1
0,286.54,0,0,92,2956,2,5,1
0,286.63,0,0,92,5655,2,6,1
0,286.78,0,0,92,6587,2,7,1
0,287.27,0,0,90,6026,2,8,1
0,288.85,0,0,40,5108,2,9,1
0,290.27,0,0,1,4966,2,10,1
0,295.76,0,0,1,5824,2,15,1
0,296.03,0,0,1,6617,2,16,1
0,296.15,0,0,1,6164,2,17,1
0,296.15,0,0,0,4569,2,18,1
0,294.35,0,0,1,3030,2,20,1
0,291.97,0,0,0,2871,2,21,1
0,290.91,0,0,0,2186,2,22,1
0,289.3,0,0,0,1339,2,23,1
0,289.95,0,0,90,5346,3,8,1
0,293.9,0,0,1,4715,3,10,1
0,296.14,0,0,75,5779,3,13,1
0,296.77,0,0,1,5980,3,14,1
0,296.78,0,0,75,6301,3,15,1
0,297.4,0,0,75,6131,3,16,1
0,298.1,0,0,1,5403,3,17,1
0,290.5,0,0,1,1927,3,23,1
0,286.59,0,0,0,382,4,4,1
0,286.68,0,0,1,831,4,5,0
0,287.1,0,0,1,1212,4,6,0
0,289.21,0,0,1,1464,4,7,1
0,291.61,0,0,40,1766,4,8,1
0,294.34,0,0,75,2451,4,9,1
0,296.15,0,0,90,3144,4,10,1
0,297.28,0,0,90,3331,4,11,1
0,297.77,0,0,90,3509,4,12,1
0,296.88,0,0,90,3654,4,13,0
0,296.38,0,0,75,3482,4,14,1
0,297.41,0,0,75,3148,4,15,1
0,297.96,0,0,75,2902,4,16,1
0,298.34,0,0,1,2802,4,17,1
0,298.2,0,0,1,2676,4,18,1
0,298.04,0,0,8,2559,4,19,1
0,296.95,0,0,1,2502,4,20,1
0,296.05,0,0,1,2269,4,21,1
0,295.66,0,0,1,3532,4,22,1
0,294.91,0,0,1,2694,4,23,1
0,294.98,0,0,1,1471,5,0,0
0,292.74,0,0,1,319,5,4,1
0,292.36,0,0,1,623,5,5,1
0,293.42,0,0,90,1118,5,6,1
0,293.69,0,0,1,1452,5,7,1
0,295.06,0,0,1,2019,5,8,1
0,296.07,0,0,1,2775,5,9,1
0,296.9,0,0,1,3338,5,10,1
0,298.02,0,0,1,3871,5,11,1
0,299.25,0,0,90,4027,5,12,1
0,300.45,0,0,75,3829,5,13,1
0,300.27,0,0,90,3933,5,14,1
0,301.06,0,0,1,3666,5,15,1
0,302.05,0,0,40,3402,5,16,1
0,301.91,0,0,1,3247,5,17,1
0,301.97,0,0,1,3208,5,18,1
0,301.42,0,0,12,2856,5,19,1
0,299.86,0,0,1,2711,5,20,1
0,298.41,0,0,1,2751,5,21,1
0,297.47,0,0,1,2578,5,22,1
0,296.85,0,0,1,2363,5,23,1
0,295.86,0,0,1,1345,6,0,1
0,294.87,0,0,1,711,6,1,1
0,294.56,0,0,90,680,6,2,1
0,294.82,0,0,90,412,6,3,1
0,294.93,0,0,90,313,6,4,0
0,294.93,0,0,90,313,6,4,0
0,294.83,0,0,90,483,6,5,0
0,294.83,0,0,90,483,6,5,0
0,294.82,1,0,90,790,6,6,0
0,294.82,1,0,90,790,6,6,0
0,294.68,1,0,90,954,6,7,0
0,294.68,1,0,90,954,6,7,0
0,294.8,1,0,90,954,6,7,0
0,294.8,1,0,90,954,6,7,0
0,294.96,1,0,1,1449,6,8,0
0,294.96,1,0,1,1449,6,8,0
0,295.99,1,0,1,2253,6,9,0
0,295.99,1,0,1,2253,6,9,0
0,297.81,0,0,40,2941,6,10,0
0,299.13,0,0,90,3529,6,11,0
0,300.56,0,0,40,4178,6,12,0
0,301.93,0,0,40,3919,6,13,1
0,303.07,0,0,1,4151,6,14,1
0,303.9,0,0,1,4132,6,15,1
0,304.69,0,0,75,3956,6,16,1
0,303.58,0,0,8,3889,6,17,1
0,303.07,0,0,8,3800,6,18,1
0,302.16,0,0,8,3505,6,19,1
0,301.07,0,0,0,3073,6,20,1
0,299.38,0,0,1,3027,6,21,1
0,297.96,0,0,1,2052,6,22,1
0,296.54,0,0,1,1335,6,23,1
0,294.98,0,0,1,774,0,0,1
0,293.74,0,0,1,544,0,1,1
0,293.11,0,0,1,345,0,2,1
0,293.08,0,0,1,395,0,3,1
0,292.07,0,0,1,870,0,4,1
0,291.65,0,0,1,2830,0,5,1
0,291.49,0,0,1,5522,0,6,1
0,293.45,0,0,0,6136,0,7,1
0,295.97,0,0,0,5766,0,8,1
0,298.07,0,0,0,4917,0,9,1
0,299.4,0,0,1,4353,0,10,1
0,300.36,0,0,48,4602,0,11,1
0,301.22,0,0,48,4899,0,12,1
0,301.84,0,0,48,4851,0,13,0
0,299.54,0,0,92,5278,0,14,0
0,299.51,0,0,92,5718,0,15,1
0,300.24,0,0,92,6557,0,16,0
0,298.37,0,0,80,6234,0,17,0
0,294.74,1,0,90,4063,0,18,0
0,294.74,1,0,90,4063,0,18,0
0,294.74,1,0,90,4063,0,18,0
0,293.75,1,0,92,3106,0,19,0
0,294.02,0,0,92,2521,0,20,0
0,293.34,0,0,75,2261,0,21,1
0,292.08,0,0,1,1771,0,22,0
0,292.12,0,0,40,1089,0,23,0
0,292.12,0,0,40,1089,0,23,0
0,291.63,0,0,40,648,1,0,1
0,291.82,0,0,76,380,1,1,0
0,291.43,0,0,20,318,1,2,0
0,291.13,0,0,20,379,1,3,0
0,290.88,0,0,20,842,1,4,0
0,290.63,0,0,0,3011,1,5,1
0,290.58,0,0,0,6460,1,7,0
0,290.55,0,0,20,6323,1,8,1
0,292.4,0,0,1,5162,1,9,1
0,294.03,0,0,40,4656,1,10,1
0,295.22,0,0,20,4947,1,11,1
0,295.34,0,0,20,5170,1,12,1
0,296.03,0,0,75,5219,1,13,1
0,296.33,0,0,56,5507,1,14,1
0,296.92,0,0,56,5964,1,15,1
0,296.5,0,0,56,6705,1,16,0
0,296.74,0,0,80,6653,1,17,1
0,296.46,0,0,12,4817,1,18,1
0,295.74,0,0,12,3658,1,19,0
0,294.92,0,0,8,3114,1,20,1
0,293.7,0,0,8,2748,1,21,1
0,292.34,0,0,8,2074,1,22,0
0,291.73,0,0,64,1202,1,23,1
0,290.94,0,0,64,676,2,0,1
0,290.34,0,0,64,424,2,1,0
0,289.63,0,0,92,304,2,2,0
0,289.08,0,0,92,408,2,3,0
0,288.51,0,0,92,881,2,4,0
0,287.27,0,0,24,3063,2,5,1
0,287.11,0,0,24,5831,2,6,1
0,288.2,0,0,24,6817,2,7,0
0,290.12,0,0,44,6420,2,8,1
0,291.53,0,0,75,5193,2,9,1
0,292.66,0,0,1,4761,2,10,1
0,294.61,0,0,8,4918,2,11,1
0,295.89,0,0,8,5249,2,12,1
0,296.39,0,0,8,5286,2,13,0
0,297.15,0,0,40,5627,2,14,1
0,298.25,0,0,8,5873,2,15,1
0,298.66,0,0,90,6659,2,16,1
0,298.74,0,0,24,6495,2,17,1
0,298.59,0,0,24,5105,2,18,1
0,298.24,0,0,24,3671,2,19,1
0,297.0,0,0,0,3447,2,20,1
0,295.18,0,0,0,3055,2,21,1
0,292.64,0,0,0,2373,2,22,1
0,291.94,0,0,0,1482,2,23,1
0,290.72,0,0,0,818,3,0,1
0,290.32,0,0,0,517,3,1,1
0,290.0,0,0,1,404,3,2,1
0,290.06,0,0,0,453,3,3,1
0,288.99,0,0,0,1067,3,4,0
0,287.98,0,0,0,3088,3,5,0
0,288.15,0,0,0,5587,3,6,1
0,290.5,0,0,0,6637,3,7,1
0,292.04,0,0,36,6355,3,8,1
0,294.45,0,0,36,5116,3,9,1
0,296.52,0,0,1,4702,3,10,1
0,298.8,0,0,44,4926,3,11,1
0,299.79,0,0,44,5244,3,12,1
0,300.98,0,0,44,5319,3,13,1
0,301.37,0,0,68,5734,3,14,0
0,301.61,0,0,68,5962,3,15,1
0,301.4,0,0,1,6766,3,16,0
0,301.59,0,0,88,6530,3,17,1
0,300.82,0,0,88,4960,3,18,1
0,300.23,0,0,88,3600,3,19,1
0,299.57,0,0,80,3317,3,20,1
0,298.5,0,0,80,3138,3,21,1
0,298.05,0,0,80,2534,3,22,1
0,297.33,0,0,76,1405,3,23,0
0,297.19,0,0,76,839,4,0,0
0,296.46,0,0,76,487,4,1,0
0,295.73,0,0,68,434,4,2,0
0,295.7,0,0,68,445,4,3,1
0,295.68,0,0,68,796,4,4,0
0,295.68,0,0,68,796,4,4,0
0,295.68,0,0,68,796,4,4,0
0,295.12,0,0,88,2822,4,5,0
0,295.12,0,0,88,2822,4,5,0
0,293.11,1,0,88,6069,4,7,0
0,293.11,1,0,88,6069,4,7,0
0,292.56,1,0,92,5144,4,8,0
0,292.56,1,0,92,5144,4,8,0
0,292.56,1,0,92,5144,4,8,0
0,292.67,1,0,92,4792,4,9,0
0,292.67,1,0,92,4792,4,9,0
0,292.67,1,0,92,4792,4,9,0
0,292.67,1,0,92,4792,4,9,0
0,292.44,1,0,92,4711,4,10,0
0,292.44,1,0,92,4711,4,10,0
0,292.44,1,0,92,4711,4,10,0
0,293.8,0,0,92,5177,4,11,0
0,295.32,0,0,92,5780,4,12,0
0,295.32,0,0,92,5780,4,12,0
0,297.13,0,0,92,5374,4,13,0
0,298.37,0,0,92,5790,4,14,1
0,299.14,0,0,92,6222,4,15,1
0,299.14,0,0,92,6558,4,16,0
0,299.46,0,0,88,5748,4,17,1
0,299.89,0,0,88,4658,4,18,1
0,299.78,0,0,88,3551,4,19,0
0,299.42,0,0,88,3089,4,20,1
0,297.72,0,0,88,3047,4,21,1
0,296.94,0,0,75,2764,4,22,1
0,296.15,0,0,88,2141,4,23,0
0,295.84,0,0,88,1465,5,0,0
0,295.6,0,0,88,895,5,1,0
0,295.6,0,0,88,895,5,1,0
0,294.99,0,0,80,650,5,2,0
0,294.51,0,0,80,518,5,3,0
0,294.14,0,0,80,487,5,4,0
0,294.14,0,0,80,487,5,4,0
